12984.89173559197 74855 64312
26010.72174450698 149946 129071
39049.041396128654 225109 193872
52064.98377123081 300143 258501
65076.9363993605 375154 323044
78105.88881895492 450263 387575
91114.19863462789 525253 452249
104126.84513179693 600268 516882
117127.69585529671 675215 581643
130154.0462659934 750309 646262
143132.5197129733 825127 710785
156159.21705818974 900223 775326
169203.26112939045 975419 840243
182211.91787958323 1050411 904620
195217.45221909863 1125385 969210
208203.90516003137 1200249 1033862
221192.613175342 1275126 1098313
234218.61665151906 1350218 1163038
247216.51843160138 1425148 1227504
260211.29780100673 1500060 1292213
273205.03636685276 1574966 1356759
286242.6621494394 1650125 1408198
299261.90040248254 1725178 1466583
312274.7203669115 1800194 1530968
325296.3871615924 1875261 1595856
338294.28894167487 1950191 1660403
351323.0678940093 2025299 1724953
364368.32623602916 2100502 1789789
377350.2690282057 2175340 1854302
390327.18126984726 2250149 1918996
403333.7564129216 2325129 1983302
416320.72975561634 2399996 2047648
429310.13163993217 2474877 2112202
442365.10414846917 2550136 2176958
455394.9239043282 2625250 2241781
468395.9480950538 2700198 2306279
481380.49289609416 2775051 2370793
494398.34341102466 2850096 2435399
507398.84719997057 2925041 2499851
520401.2591287745 2999997 2564428
533428.9972775162 3075099 2628897
546415.9706201942 3149966 2693439
559405.5459717702 3224848 2758029
572415.070058228 3299845 2822525
585432.5736386385 3374888 2887238
598426.3122044505 3449794 2951838
611447.2851300581 3524857 3016346
624460.1050944526 3599873 3080879
637479.3433474619 3674926 3145224
650492.8571808957 3749946 3209609
663472.1979641413 3824769 3274168
676506.3544014964 3899908 3338985
689506.8581904426 3974853 3403538
702538.2391516401 4049976 3468402
715517.2330003659 4124797 3532951
728548.0935597847 4199917 3597485
741557.7911135025 4274915 3662042
754601.3147828892 4350108 3726679
767641.0221725596 4425279 3791231
780631.9852622142 4500169 3855643
793599.7037390496 4574925 3920101
806602.4626023736 4649883 3984653
819597.4154390043 4724796 4049096
832612.6639450376 4799826 4113653
845623.0553677944 4874828 4178370
858656.1710015908 4949961 4243012
871624.4098802059 5024720 4307137
884647.1174784121 5099793 4371832
897663.927189783 5174832 4436632
910696.1754872807 5249960 4501384
923712.117862353 5324994 4565818
936769.1719780065 5400265 4630647
949774.0124484492 5475235 4695259
962754.7409697729 5550066 4759773
975770.3364103251 5625098 4824279
988791.6562704524 5700163 4888844
1001802.3946277293 5775167 4953431
1014819.7247408801 5850209 5018117
1027811.9021013535 5925106 5082743
1040801.4774529298 5999988 5147374
1053824.8789201742 6075065 5212081
1066839.0866226482 6150089 5276635
1079808.0193703026 6224852 5341023
1092808.0027574692 6299794 5405770
1105807.118808336 6374731 5470217
1118808.6634008412 6449682 5534829
1131802.2284993932 6524587 5599520
1144799.6098776627 6599514 5663996
1157796.1239196318 6674436 5728676
1170813.4540327827 6749478 5793240
1183790.8866761702 6824290 5857753
1196773.3498700913 6899131 5922256
1209761.5374835888 6974005 5986938
1222775.9186533222 7049030 6051761
1235805.9118764414 7124145 6116475
1248855.506899923 7199373 6181089
1261807.7867906326 7274040 6245277
1274798.4029457679 7348928 6309900
1287777.917196272 7423752 6374038
1300794.9003749036 7498792 6438590
1313837.2097734716 7573978 6503419
1326828.1728631253 7648868 6567951
1339830.5847919304 7723824 6632127
1352899.434681255 7799163 6696833
1365889.8773691296 7874050 6761313
1378888.993419997 7948987 6825950
1391887.9360036037 8023923 6890388
1404899.7151644393 8098933 6954673
1417855.8113348654 8173622 7019037
1430892.2228465993 8248774 7083647
1443891.5123647265 8323712 7147856
1456877.7918383656 8398575 7212166
1469928.9480671855 8473812 7276880
1482965.0126443994 8548962 7341543
1495973.842861818 8623955 7406057
1508971.9181091257 8698886 7470653
1521976.4116450476 8773854 7535277
1535000.506981332 8848935 7599791
1548013.3269457277 8923951 7664125
1561038.8100200905 8999040 7728805
1574040.007678077 9073989 7793493
1587053.5215115098 9149009 7858008
1600086.6371453071 9224142 7922723
1613122.8751897805 9299293 7987195
1626076.5428185684 9373968 8051501
1639096.8218751375 9449027 8116088
1652096.4583277837 9523967 8180710
1665082.9112686822 9598831 8245049
1678105.4453996283 9673903 8309728
1691104.3879832358 9748839 8374178
1704139.5852241507 9823984 8438724
1717140.609414876 9898932 8495517
1730139.0315967042 9973865 8542318
1743208.4018878078 10049207 8603501
1756244.4664650215 10124357 8668113
1769252.6028134 10199346 8732602
1782298.2080899058 10274551 8797398
1795293.5078610564 10349466 8861821
1808283.4301471517 10424350 8926170
1821305.7908108379 10499421 8991072
1834284.6111923032 10574241 9055564
1847312.3493410444 10649343 9120176
1860315.8020734084 10724305 9184657
1873354.2951922594 10799469 9249418
1886342.1358712367 10874341 9314053
1899349.9252850967 10949328 9378590
1912347.4801306245 11024256 9443211
1925308.7803188458 11098975 9507648
1938324.2022921387 11174006 9572305
1951322.104072187 11248936 9636700
1964313.5875636216 11323829 9701044
1977355.5500276706 11399013 9765921
1990355.5334148365 11473955 9830435
2003342.8536920336 11548824 9894993
2016330.1739692318 11623693 9959233
2029349.9326240204 11698749 10023750
2042339.8549101157 11773633 10088141
2055329.083327172 11848513 10152418
2068340.3420862278 11923520 10216917
2081373.8046545442 11998655 10281545
2094369.9717619945 12073575 10346057
2107377.4142413344 12148560 10410642
2120400.4687740593 12223635 10475349
2133412.7683366747 12298648 10540038
2146424.8944320306 12373660 10604737
2159462.1732800626 12448817 10669363
2172451.7486316385 12523699 10733421
2185426.2323316094 12598494 10797688
2198432.63400739 12673473 10862398
2211452.392662177 12748529 10927050
2224492.4469863675 12823702 10991850
2237478.5529927476 12898564 11056383
2250523.4644002127 12973765 11121046
2263551.5494834734 13048869 11185714
2276556.563421174 13123840 11250134
2289587.9443823737 13198963 11314606
2302602.499019367 13273989 11379175
2315575.5949812564 13348776 11443811
2328585.8129367554 13423777 11508181
2341622.0509812273 13498928 11572913
2354668.1766595123 13574136 11637620
2367648.7317135767 13648966 11702156
2380617.4909939705 13723728 11766541
2393648.004618873 13798846 11831104
2406650.069613154 13873800 11895805
2419612.4106049365 13948525 11960089
2432641.536491756 14023635 12024683
2445621.39767678 14098461 12088815
2458637.860453632 14173498 12153444
2471659.5272482787 14248565 12218222
2484678.0716322474 14323614 12282862
2497708.064855368 14398729 12347484
2510714.813465669 14473710 12412188
2523714.970320094 14548653 12476666
2536716.688379858 14623605 12541360
2549785.8852037033 14698946 12606246
2562773.37894816 14773816 12670541
2575806.1476474376 14848947 12734975
2588817.5798737537 14923955 12799567
2601839.2466684002 14999022 12864187
2614831.2505616127 15073918 12928730
2627842.3358534104 15148924 12993281
2640866.6046569557 15224006 13057883
2653905.6181775853 15299173 13122608
2666936.131802485 15374291 13187371
2679920.676603525 15449144 13251623
2692924.9966721865 15524111 13315955
2705947.183868615 15599181 13380674
2718938.493892789 15674073 13445258
2731974.0380682237 15749220 13510075
2744986.6845653574 15824235 13574782
2757985.800616225 15899172 13639319
2770980.926920117 15974086 13703594
2783999.124369566 16049133 13768285
2796982.628367047 16123980 13832615
2810058.070012245 16199357 13897627
2823060.4819410495 16274313 13962294
2836045.54714387 16349169 14026774
2849074.152628909 16424276 14091497
