13055.66637760817 75263 64882
26063.97619327894 150253 129573
39079.398166601255 225284 194219
52099.67722319953 300343 259019
65116.486934604836 375382 324006
78145.95975597874 450494 388978
91156.69811328959 525498 453837
104151.30401543493 600409 518877
117200.55210443099 675635 584139
130267.8407884508 750965 649402
143277.1914076829 825961 714403
156254.97098562348 900775 779425
169272.64803332798 975819 844817
182290.1516137726 1050862 910240
195279.90043264237 1125745 975443
208267.22070987438 1200614 1040814
221306.40769779947 1275782 1106433
234292.51370421247 1350644 1171913
247327.7109451614 1425789 1237529
260315.55162417277 1500661 1303148
273321.77983272757 1575639 1368729
286309.62051173905 1650511 1434616
299330.7669046406 1725575 1500433
312333.3523007384 1800532 1566384
325333.33568793914 1875474 1632191
338355.6963516595 1950545 1698133
351375.62847374193 2025602 1764128
364364.85689083225 2100482 1830115
377378.8911260799 2175505 1896359
390393.792697627 2250533 1962452
403404.8779894574 2325539 2028573
416441.28950120736 2400691 2095007
429438.84434673603 2475619 2161285
442467.62329903623 2550727 2227522
455458.58638869115 2625617 2293863
468475.7430345816 2700658 2360184
481459.5939665827 2775507 2426224
494464.6079042845 2850478 2492688
507446.03029464796 2925313 2558959
520494.23758005095 3000533 2625762
533498.2107141934 3075498 2692219
546528.3774045727 3150614 2758889
559520.3812977861 3225510 2825198
572555.0581369216 3300652 2891842
585534.0519856467 3375473 2958239
598564.392143286 3450590 3024987
611525.3453969872 3525307 3091406
624546.3183225951 3600370 3158187
637576.4850129738 3675486 3225050
650593.2947243451 3750525 3291826
663601.6045399841 3825515 3358665
676603.6695342686 3900469 3425337
689626.8975342544 3975545 3492216
702615.9524840501 4050424 3559135
715625.650037768 4125422 3625957
728669.3471744148 4200616 3693207
741639.6676601481 4275387 3760074
754709.5583530313 4350732 3827371
767705.5519932209 4425651 3894270
780721.3209010335 4500684 3961464
793747.8447789557 4575779 4028741
806768.2973027839 4650839 4096026
819772.0969696667 4725803 4163096
832811.110490298 4800970 4230323
845831.7364813854 4876031 4297550
858802.0569671189 4950802 4364668
871834.1317973564 5025929 4431887
884814.3399169007 5100757 4498868
897825.0782741772 5175761 4566153
910826.9698012018 5250714 4633174
923818.6267598962 5325608 4700512
936797.2736741018 5400427 4767424
949764.4717491576 5475180 4834636
962749.3634847178 5550035 4901528
975756.9794313173 5625021 4968782
988775.523815287 5700070 5036320
1001718.9568757447 5774686 5103552
1014698.1241917294 5849508 5170776
1027745.2906735737 5924722 5238465
1040741.9781828033 5999645 5305919
1053765.5531173083 6074723 5373490
1066759.46515038 6149630 5441163
1079783.213552145 6224709 5509003
1092792.217236823 6299703 5576633
1105814.924835029 6374776 5644181
1118833.4692189987 6449825 5711667
1131852.0136029688 6524874 5779050
1144822.160621442 6599644 5846618
1157820.4093360095 6674576 5914183
1170818.311116058 6749506 5981720
1183826.7943989572 6824497 6049487
1196809.6045273982 6899340 6117167
1209796.0574682977 6974204 6184718
1222767.939159369 7048984 6252344
1235782.8407308816 7124012 6320193
1248752.9877493558 7198782 6387692
1261766.67505005 7273803 6455416
1274764.0564283184 7348730 6523215
1287802.0291453905 7423891 6591133
1300794.900374904 7498792 6658736
1313817.7814403689 7573866 6726346
1326847.2542617084 7648978 6794616
1339835.2684079462 7723851 6862141
1352824.670292262 7798732 6930093
1365865.9388872713 7873912 6998255
1378833.8308313675 7948669 7065947
1391867.293399683 8023804 7132216
1404879.0725605185 8098814 7196067
1417895.708804629 8173852 7264121
1430927.6101676074 8248978 7332355
1443953.4401764907 8324069 7400326
1456927.0565401614 8398859 7468345
1469952.7130817843 8473949 7536476
1482965.533046179 8548965 7604624
1495967.2511059437 8623917 7672652
1508984.2342845746 8698957 7740859
1522010.064293458 8774048 7809137
1534996.5172343566 8848912 7877071
1548004.1331809564 8923898 7945216
1561005.5043062014 8998848 8013414
1574026.997633588 9073914 8081432
1586981.185664156 9148592 8149414
1600027.137875181 9223799 8217800
1613074.3043570246 9299013 8286165
1626088.5120594979 9374037 8354471
1639077.7404765545 9448917 8422766
1652100.4480747594 9523990 8491020
1665096.0947804307 9598907 8559233
1678093.6496259596 9673835 8627428
1691086.0004536929 9748733 8695753
1704085.6369063389 9823673 8764029
1717114.0689241197 9898779 8832393
1730130.531700971 9973816 8900575
1743154.6270372563 10048897 8968957
1756184.2733258554 10124010 9037400
1769187.379123699 10198970 9105810
1782188.229847165 10273917 9174087
1795187.345898033 10348854 9242598
1808164.6050741598 10423665 9310853
1821180.8943837509 10498701 9379225
1834214.0100175466 10573834 9447731
1847230.9931961785 10648874 9516204
1860265.4965680528 10724015 9584977
1873237.5517263855 10798796 9653109
1886263.381735268 10873887 9721465
1899283.140390057 10948943 9790015
1912312.0928096173 11024052 9858620
1925319.5352889567 11099037 9927078
1938327.8451045952 11174027 9995604
1951358.7056640142 11249147 10064296
1964361.8114618573 11324107 10132878
1977332.8258166297 11398882 10201192
1990360.390498112 11473983 10269827
2003337.3027397182 11548792 10338392
2016322.0210080189 11623646 10406855
2029349.238754981 11698745 10475507
2042385.3033321952 11773895 10544024
2055390.4907371562 11848867 10612711
2068368.4437823226 11923682 10681241
2081370.3353093476 11998635 10749727
2094367.8901548758 12073563 10818313
2107326.93526872 12148269 10886834
