13050.462359812855 75233 65353
26076.292368727838 150324 130462
39081.82670823907 225298 195532
52072.095928884366 300184 260652
65053.34485202179 375018 325731
78077.96059012006 450102 391196
91053.13815916292 524901 456334
104027.4483919066 599695 521761
117057.78854957964 674812 587160
130061.24128197705 749774 652467
143061.9185382169 824720 718136
156021.83098839349 899431 783283
169025.97758983032 974397 848903
182002.0224951725 1049201 914206
195016.05673042027 1124224 979597
207998.69339163642 1199066 1045166
220991.0442194038 1273964 1110564
233979.23183293483 1348838 1176035
246978.0009493165 1423773 1241919
259993.42292264308 1498804 1307705
273013.87544650503 1573864 1373320
286057.2256486666 1649056 1439240
299048.36220561503 1723947 1505039
312040.8865006421 1798846 1570814
325034.9720010081 1873754 1636653
338013.79238250776 1948574 1702425
351032.5102337713 2023624 1768273
364040.29964766477 2098611 1834389
377077.57849573164 2173768 1900473
390056.22540997143 2248587 1966292
403026.8928302583 2323360 2031962
416021.6721996468 2398272 2097845
429006.9108697267 2473129 2163896
442020.7716376804 2548151 2230014
455018.67341772845 2623081 2296001
468024.90162624937 2698059 2361986
481009.09949277015 2772910 2428195
494005.78700199956 2847833 2494181
507030.055805544 2922915 2560378
520027.6106510725 2997843 2626374
533049.1039784597 3072909 2692479
546082.393079516 3148043 2758965
559103.8864069026 3223109 2825271
572101.6147196912 3298038 2891594
585100.7307705584 3372975 2957954
598122.9179669849 3448045 3024102
611154.9927972222 3523172 3090401
624141.7926726406 3598038 3156482
637163.1125327679 3673103 3223014
650146.2695957293 3747948 3289390
663196.3850209905 3823179 3356014
676187.0011761254 3898067 3422331
689202.0762148986 3973096 3488803
702195.1209116708 4047998 3555109
715239.164982837 4123194 3621706
728232.0362123504 4198095 3688145
741235.4889447136 4273057 3754555
754225.5846980689 4347942 3820989
767205.4458830936 4422768 3887450
780183.5723955198 4497584 3953824
793252.7692193633 4572925 4020691
806260.3851659632 4647911 4087423
819263.6644310664 4722872 4153908
832268.1579669887 4797840 4220666
845264.3250744385 4872760 4287434
858269.3390121405 4947731 4354206
871291.0058067874 5022798 4421040
884289.7749231347 5097733 4487550
897287.3297686634 5172661 4554367
910316.2821882234 5247770 4621163
923330.8368252172 5322796 4688168
936342.4425187933 5397805 4755014
949359.7726319435 5472847 4821874
962357.1540102119 5547774 4888695
975396.687932623 5622944 4955591
988398.4059923881 5697896 5022523
1001406.1954062474 5772883 5089374
1014442.2599834612 5848033 5156605
1027455.9472841554 5923054 5223576
1040459.7469510377 5998018 5290252
1053457.822198346 6072949 5357232
1066460.2341271502 6147905 5424120
1079440.095312175 6222731 5490979
1092433.6604107271 6297636 5557967
1105462.4393630277 6372744 5625028
1118435.0149231385 6447528 5691925
1131446.7940839743 6522538 5759091
1144506.2767412676 6597823 5826330
1157524.1272561976 6672868 5893399
1170554.467413837 6747985 5960674
1183570.9301906882 6823022 6027612
1196620.0048123896 6898247 6095103
1209623.9779465334 6973212 6162393
1222636.1040418888 7048224 6229730
1235648.2301372432 7123236 6296899
1248660.1827653395 7198247 6364005
1261715.1552738762 7273506 6431388
1274711.1489140664 7348425 6498436
1287699.1630603035 7423298 6565621
1300685.269066683 7498160 6632570
1313671.5485403223 7573023 6699489
1326670.8380584484 7647961 6766714
1339687.47430256 7722999 6833966
1352686.243418907 7797934 6901248
1365682.5839936163 7872855 6968525
1378684.9959224204 7947811 7035738
1391686.0201131469 8022759 7103018
1404667.26903625 8097593 7170190
1417653.7219771484 8172457 7237454
1430662.7256618275 8247451 7304885
1443644.49498671 8322288 7372188
1456673.6208735306 8397398 7439665
1469679.675614791 8472375 7506946
1482682.7814126348 8547335 7574207
1495709.3052905572 8622430 7641518
1508692.6358207779 8697276 7708927
1521749.3430019137 8772545 7776743
1534771.7036655995 8847616 7844133
1547801.5234214582 8922730 7911640
1560807.9250972401 8997709 7979155
1573809.122755224 9072658 8046779
1586821.4223178402 9147671 8114279
1599830.7729370382 9222667 8181754
1612895.4596121262 9297982 8249433
1625914.8713323951 9373036 8316960
1638938.9666686794 9448117 8384513
1651982.4903380661 9523310 8452139
1665005.197936272 9598383 8519732
1678004.4874543995 9673321 8587121
1691015.5727461965 9748327 8654591
1704011.739853646 9823247 8722125
1717039.1310678676 9898347 8789745
1730053.165303081 9973370 8857291
1743042.567187398 10048251 8924789
1756018.6120927054 10123055 8992375
1769025.3607030057 10198036 9059921
1782068.7109051323 10273228 9127627
1795107.5509585037 10348394 9195350
1808110.656756348 10423354 9263153
1821112.2013488526 10498305 9330973
1834148.7863278466 10573458 9398827
1847210.8709940359 10648758 9466829
1860208.7727740845 10723688 9534693
1873221.41927122 10798703 9602330
1886238.5759171105 10873744 9670189
1899244.457191112 10948720 9737813
1912248.2568579952 11023684 9805572
1925254.3115992553 11098661 9873325
1938273.7233195244 11173715 9941123
1951283.2474059826 11248712 10008994
1964355.2197059833 11324069 10077195
1977361.6213817638 11399048 10144965
1990357.0946201745 11473964 10212787
2003355.1698674818 11548895 10280429
2016368.5102336574 11623914 10348225
2029361.9018649494 11698818 10415957
2042353.2118891233 11773710 10483732
2055397.6028948096 11848908 10551726
2068401.5760289526 11923873 10619645
2081394.447258465 11998774 10687492
2094370.4921637743 12073578 10755216
2107370.12861642 12148518 10823020
2120364.7345185326 12223429 10890866
2133335.4019387844 12298202 10958499
2146336.5995967695 12373151 11026318
2159362.4296056535 12448242 11094566
2172369.525150472 12523225 11162404
2185364.3045198447 12598137 11230440
2198367.9307194683 12673100 11298335
2211379.8833475634 12748111 11366315
2224436.9374632183 12823382 11434604
2237411.4211631874 12898177 11502645
2250397.180235046 12973037 11570620
2263375.827149252 13047856 11638325
2276392.463393364 13122894 11706433
2289412.048580893 13197949 11774671
2302424.695078027 13272964 11842614
2315426.0662032724 13347914 11910505
2328456.0594263915 13423029 11978460
2341465.063111069 13498023 12046417
2354475.8014683477 13573027 12114411
2367499.0294683324 13648103 12182628
2380481.145727735 13722942 12250400
2393498.475840886 13797984 12318585
2406535.060819879 13873137 12386833
2419484.3917671707 13947787 12454616
